date,country,chain,product_name,production_system,flag,commitment,cage_free,response_barn,response_aviary,response_freerange,response_organic,response_cagefreenotidentified,response_cage,response_insufficientinformation
2025-06,South Africa,Pick n Pay,Eggs for Africa Medium Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,PnP All Grain Extra Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,Humpty Dumpty Extra Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,PnP White All Grain Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,PnP Live Well Free Range Extra Large Eggs 18 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Pick n Pay,PnP Live Well Free Range Large Canola Eggs 18 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Pick n Pay,PnP Live Well Extra Large Free Range Eggs 6 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Pick n Pay,Humpty Dumpty Jumbo Eggs 24 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,Humpty Dumpty Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,PnP Live Well Extra Large All Grain Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,James Free Range Medium Eggs 6 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Pick n Pay,Humpty Dumpty Jumbo Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,PnP White All Grain Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,Windmeul Super Jumbo Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Pick n Pay,Humpty Dumpty Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Medium Eggs 6 x >43g,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,South Africa,Shoprite Group,Nulaid Large Eggs 18 Pack,cage,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,1,0
2025-06,South Africa,Shoprite Group,Ritebrand Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Golden Yolk Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Golden Yolk Large Eggs 60 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Large Eggs 6 x >51g,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,South Africa,Shoprite Group,Nulaid Grade 1 Large Eggs 30 x >51g,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Ritebrand Mixed Size Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmyard Medium Eggs 6 Pack,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,South Africa,Shoprite Group,TopLay Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmyard Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Premium Grade 1 Extra Large Free Range Eggs 6 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Shoprite Group,TopLay Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Checkers Housebrand Extra Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Laymore Grade 1 Large Eggs 24 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmyard Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmyard Large Eggs 6 Pack,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,South Africa,Shoprite Group,Farmyard Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Solitaire Large Free Range Eggs 18 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Shoprite Group,Nulaid Extra Large Eggs Tray 60 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Extra Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Golden Yolk Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Checkers Housebrand Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Ritebrand Large Eggs 24 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Ritebrand Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Extra Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Medium Eggs 18 Pack,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,South Africa,Shoprite Group,Nulaid Premium Grade 1 Canola Large Eggs 6 x >51g,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Extra Large Eggs 6 Pack,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,South Africa,Shoprite Group,Ritebrand Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Simple Truth Large Free-Range Eggs 18 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Shoprite Group,TopLay Eggs Jumbo 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Grain Fed Jumbo Eggs 6 Pack,cage,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,1,0
2025-06,South Africa,Shoprite Group,TopLay Jumbo Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Rossgro Farmhouse Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Moreson Extra Large Eggs Tray 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Medium Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,DANAEG Frozen Pasteurized Whole Egg Liquid 1kg,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Midlands Eggs Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Midlands Eggs Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Alzu Eggs Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Simple Truth Extra Large Free-Range Eggs 18 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Shoprite Group,Alzu Eggs Large Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Alzu Eggs Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmyard Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Golden Yolk Extra Large Eggs Tray 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Moreson Jumbo Eggs Tray 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmhouse Medium Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Rossgro Farmhouse Eggs Large 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nutrilay Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nutrilay Extra Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Kiepersol Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Extra Large Pasteurised Eggs 15 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Barney's X-Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Barney's Extra Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Barney's Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Bartlet Eggs Medium Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Bartlet Eggs Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Bartlet Eggs Medium Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Bartlet Eggs Large Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Bartlet Eggs Medium Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Bartlet Eggs Medium Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Large Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Extra Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Extra Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Large Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Jumbo Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Large Pasteurised Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Pasteurised Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmhouse Extra Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Medium Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Jumbo Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Medium Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Extra Large Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Large Grade 1 Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Grain Fed Medium Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Medium Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Grade 1 Extra Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Extra Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Medium Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Jumbo Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Jumbo Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Medium Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Eggbert Extra Large Eggs 18 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Jumbo Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Lunds Extra Large Eggs 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,TopLay Large Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Nulaid Large Eggs Tray 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmhouse Extra Large Eggs Tray 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Farmhouse Grade 1 Eggs Large 6 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Double Dozen Medium Eggs 24 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Ritebrand Large Eggs 60 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Fairacres Medium Eggs 48 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Barney's Extra Large Eggs 30 Pack,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,South Africa,Shoprite Group,Simple Truth Large Free-Range Eggs 6 Pack,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,South Africa,Shoprite Group,Alzu Eggs Extra Large Grade 1 Eggs 18 x 59g,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
